"","word","zone","item"
"6517","a",217,7
"6518","couple",218,7
"6519","of",219,7
"6520","months",220,7
"6521","ago.",221,7
"6522","She",222,7
"6523","then",223,7
"6524","admitted",224,7
"6525","her",225,7
"6526","regret",226,7
"6527","about",227,7
"6528","the",228,7
"6529","phone",229,7
"6530","was",230,7
"6531","still",231,7
"6532","bugging",232,7
"6533","her",233,7
"6534","out",234,7
"6535","loud",235,7
"6536","as",236,7
"6537","she",237,7
"6538","sighed,",238,7
"6539","'I",239,7
"6540","never",240,7
"6541","should",241,7
"6542","have",242,7
"6543","given",243,7
"6544","you",244,7
"6545","that",245,7
"6546","phone",246,7
"6547","Lucy.'",247,7
"6548","'No,",248,7
"6549","it's",249,7
"6550","fine.",250,7
"6551","I",251,7
"6552","love",252,7
"6553","it,'",253,7
"6554","said",254,7
"6555","Lucy",255,7
"6556","knowing",256,7
"6557","that",257,7
"6558","affording",258,7
"6559","the",259,7
"6560","phone",260,7
"6561","had",261,7
"6562","been",262,7
"6563","no",263,7
"6564","small",264,7
"6565","thing",265,7
"6566","for",266,7
"6567","her",267,7
"6568","mother.",268,7
"6569","It",269,7
"6570","had",270,7
"6571","been",271,7
"6572","nothing",272,7
"6573","but",273,7
"6574","trouble",274,7
"6575","though.",275,7
"6576","Lucy",276,7
"6577","did",277,7
"6578","not",278,7
"6579","know",279,7
"6580","who",280,7
"6581","it",281,7
"6582","was",282,7
"6583","that",283,7
"6584","was",284,7
"6585","sending",285,7
"6586","her",286,7
"6587","the",287,7
"6588","messages,",288,7
"6589","and",289,7
"6590","she",290,7
"6591","did",291,7
"6592","not",292,7
"6593","know",293,7
"6594","how",294,7
"6595","they",295,7
"6596","had",296,7
"6597","got",297,7
"6598","her",298,7
"6599","number,",299,7
"6600","but",300,7
"6601","whoever",301,7
"6602","it",302,7
"6603","was,",303,7
"6604","he",304,7
"6605","or",305,7
"6606","she",306,7
"6607","had",307,7
"6608","slowly",308,7
"6609","taken",309,7
"6610","over",310,7
"6611","Lucy's",311,7
"6612","life.",312,7
"6613","She",313,7
"6614","was",314,7
"6615","getting",315,7
"6616","several",316,7
"6617","texts",317,7
"6618","a",318,7
"6619","day",319,7
"6620","now,",320,7
"6621","all",321,7
"6622","of",322,7
"6623","which",323,7
"6624","were",324,7
"6625","abusive",325,7
"6626","and",326,7
"6627","hurtful.",327,7
"6628","Lucy",328,7
"6629","wondered",329,7
"6630","what",330,7
"6631","the",331,7
"6632","person",332,7
"6633","who",333,7
"6634","was",334,7
"6635","messaging",335,7
"6636","her",336,7
"6637","might",337,7
"6638","be",338,7
"6639","thinking",339,7
"6640","or",340,7
"6641","trying",341,7
"6642","to",342,7
"6643","achieve",343,7
"6644","with",344,7
"6645","all",345,7
"6646","of",346,7
"6647","their",347,7
"6648","hateful",348,7
"6649","messages.",349,7
"6650","As",350,7
"6651","the",351,7
"6652","car",352,7
"6653","pulled",353,7
"6654","up",354,7
"6655","outside",355,7
"6656","the",356,7
"6657","school,",357,7
"6658","which",358,7
"6659","looked",359,7
"6660","like",360,7
"6661","a",361,7
"6662","large",362,7
"6663","shadow",363,7
"6664","in",364,7
"6665","the",365,7
"6666","darkness",366,7
"6667","of",367,7
"6668","a",368,7
"6669","November",369,7
"6670","evening,",370,7
"6671","Lucy",371,7
"6672","felt",372,7
"6673","a",373,7
"6674","shiver",374,7
"6675","run",375,7
"6676","down",376,7
"6677","her",377,7
"6678","spine.",378,7
"6679","Hastened",379,7
"6680","by",380,7
"6681","Jill,",381,7
"6682","who",382,7
"6683","did",383,7
"6684","not",384,7
"6685","want",385,7
"6686","to",386,7
"6687","be",387,7
"6688","late",388,7
"6689","to",389,7
"6690","her",390,7
"6691","own",391,7
"6692","concert,",392,7
"6693","Lucy",393,7
"6694","hesitantly",394,7
"6695","stepped",395,7
"6696","out",396,7
"6697","of",397,7
"6698","the",398,7
"6699","car",399,7
"6700","and",400,7
"6701","walked",401,7
"6702","toward",402,7
"6703","the",403,7
"6704","school.",404,7
"6705","It",405,7
"6706","was",406,7
"6707","Jill",407,7
"6708","who",408,7
"6709","in",409,7
"6710","her",410,7
"6711","final",411,7
"6712","year",412,7
"6713","of",413,7
"6714","high",414,7
"6715","school",415,7
"6716","had",416,7
"6717","become",417,7
"6718","involved",418,7
"6719","in",419,7
"6720","helping",420,7
"6721","organize",421,7
"6722","this",422,7
"6723","year's",423,7
"6724","school",424,7
"6725","talent",425,7
"6726","show,",426,7
"6727","and",427,7
"6728","she",428,7
"6729","took",429,7
"6730","her",430,7
"6731","position",431,7
"6732","very",432,7
"6733","seriously.",433,7
"6734","Lucy",434,7
"6735","hurried",435,7
"6736","behind",436,7
"6737","Jill,",437,7
"6738","pulling",438,7
"6739","on",439,7
"6740","the",440,7
"6741","worn,",441,7
"6742","oversized",442,7
"6743","coat",443,7
"6744","that",444,7
"6745","had",445,7
"6746","originally",446,7
"6747","belonged",447,7
"6748","to",448,7
"6749","Jill,",449,7
"6750","in",450,7
"6751","order",451,7
"6752","to",452,7
"6753","keep",453,7
"6754","her",454,7
"6755","dry",455,7
"6756","as",456,7
"6757","the",457,7
"6758","raindrops",458,7
"6759","fell",459,7
"6760","all",460,7
"6761","around",461,7
"6762","them.",462,7
"6763","As",463,7
"6764","the",464,7
"6765","sisters",465,7
"6766","entered",466,7
"6767","the",467,7
"6768","hall",468,7
"6769","where",469,7
"6770","the",470,7
"6771","show",471,7
"6772","was",472,7
"6773","to",473,7
"6774","take",474,7
"6775","place,",475,7
"6776","Jill",476,7
"6777","filled",477,7
"6778","with",478,7
"6779","excitement",479,7
"6780","while",480,7
"6781","Lucy",481,7
"6782","regretted",482,7
"6783","that",483,7
"6784","she",484,7
"6785","had",485,7
"6786","promised",486,7
"6787","her",487,7
"6788","mother",488,7
"6789","she",489,7
"6790","would",490,7
"6791","participate",491,7
"6792","in",492,7
"6793","the",493,7
"6794","show.",494,7
"6795","'To",495,7
"6796","waste",496,7
"6797","your",497,7
"6798","talent",498,7
"6799","would",499,7
"6800","be",500,7
"6801","a",501,7
"6802","real",502,7
"6803","shame,",503,7
"6804","for",504,7
"6805","you",505,7
"6806","have",506,7
"6807","such",507,7
"6808","a",508,7
"6809","beautiful",509,7
"6810","voice,'",510,7
"6811","her",511,7
"6812","mother",512,7
"6813","had",513,7
"6814","argued",514,7
"6815","two",515,7
"6816","months",516,7
"6817","back,",517,7
"6818","when",518,7
"6819","the",519,7
"6820","concert",520,7
"6821","was",521,7
"6822","first",522,7
"6823","announced.",523,7
"6824","Lucy",524,7
"6825","had",525,7
"6826","been",526,7
"6827","considering",527,7
"6828","it,",528,7
"6829","for",529,7
"6830","she",530,7
"6831","did",531,7
"6832","love",532,7
"6833","to",533,7
"6834","sing.",534,7
"6835","That",535,7
"6836","very",536,7
"6837","night,",537,7
"6838","the",538,7
"6839","first",539,7
"6840","text",540,7
"6841","message",541,7
"6842","had",542,7
"6843","come",543,7
"6844","through.",544,7
"6845","'How",545,7
"6846","does",546,7
"6847","it",547,7
"6848","feel",548,7
"6849","to",549,7
"6850","be",550,7
"6851","tall",551,7
"6852","and",552,7
"6853","lanky",553,7
"6854","like",554,7
"6855","a",555,7
"6856","giraffe?'",556,7
"6857","it",557,7
"6858","had",558,7
"6859","asked,",559,7
"6860","taking",560,7
"6861","Lucy",561,7
"6862","by",562,7
"6863","surprise.",563,7
"6864","One",564,7
"6865","of",565,7
"6866","the",566,7
"6867","popular",567,7
"6868","girls,",568,7
"6869","Lucy",569,7
"6870","had",570,7
"6871","always",571,7
"6872","known",572,7
"6873","she",573,7
"6874","wasn't,",574,7
"6875","but",575,7
"6876","before",576,7
"6877","the",577,7
"6878","messages",578,7
"6879","began,",579,7
"6880","Lucy",580,7
"6881","had",581,7
"6882","always",582,7
"6883","been",583,7
"6884","quite",584,7
"6885","proud",585,7
"6886","of",586,7
"6887","being",587,7
"6888","a",588,7
"6889","little",589,7
"6890","different.",590,7
"6891","But",591,7
"6892","text",592,7
"6893","by",593,7
"6894","text,",594,7
"6895","Lucy's",595,7
"6896","self-confidence",596,7
"6897","had",597,7
"6898","deflated",598,7
"6899","and,",599,7
"6900","in",600,7
"6901","the",601,7
"6902","end,",602,7
"6903","it",603,7
"6904","had",604,7
"6905","taken",605,7
"6906","some",606,7
"6907","doing",607,7
"6908","to",608,7
"6909","get",609,7
"6910","her",610,7
"6911","to",611,7
"6912","agree",612,7
"6913","to",613,7
"6914","perform",614,7
"6915","in",615,7
"6916","the",616,7
"6917","show.",617,7
"6918","Now,",618,7
"6919","however,",619,7
"6920","Lucy",620,7
"6921","had",621,7
"6922","no",622,7
"6923","choice",623,7
"6924","but",624,7
"6925","to",625,7
"6926","make",626,7
"6927","her",627,7
"6928","way",628,7
"6929","towards",629,7
"6930","the",630,7
"6931","stage",631,7
"6932","where",632,7
"6933","Jill",633,7
"6934","was",634,7
"6935","beckoning",635,7
"6936","encouragingly",636,7
"6937","to",637,7
"6938","her.",638,7
"6939","She",639,7
"6940","was",640,7
"6941","the",641,7
"6942","first",642,7
"6943","performer.",643,7
"6944","Lucy,",644,7
"6945","announced",645,7
"6946","by",646,7
"6947","her",647,7
"6948","sister",648,7
"6949","to",649,7
"6950","the",650,7
"6951","audience,",651,7
"6952","was",652,7
"6953","all",653,7
"6954","nerves",654,7
"6955","as",655,7
"6956","she",656,7
"6957","walked",657,7
"6958","out",658,7
"6959","onto",659,7
"6960","the",660,7
"6961","middle",661,7
"6962","of",662,7
"6963","the",663,7
"6964","stage,",664,7
"6965","where",665,7
"6966","there",666,7
"6967","was",667,7
"6968","nothing",668,7
"6969","but",669,7
"6970","a",670,7
"6971","microphone",671,7
"6972","and",672,7
"6973","her.",673,7
"6974","She",674,7
"6975","heard",675,7
"6976","the",676,7
"6977","audience",677,7
"6978","applaud",678,7
"6979","and",679,7
"6980","could",680,7
"6981","feel",681,7
"6982","a",682,7
"6983","sense",683,7
"6984","of",684,7
"6985","anticipation",685,7
"6986","emanate",686,7
"6987","from",687,7
"6988","the",688,7
"6989","other",689,7
"6990","side",690,7
"6991","of",691,7
"6992","the",692,7
"6993","heavy",693,7
"6994","curtain.",694,7
"6995","As",695,7
"6996","the",696,7
"6997","curtains",697,7
"6998","began",698,7
"6999","to",699,7
"7000","part,",700,7
"7001","she",701,7
"7002","cast",702,7
"7003","a",703,7
"7004","worried",704,7
"7005","look",705,7
"7006","at",706,7
"7007","Jill",707,7
"7008","in",708,7
"7009","the",709,7
"7010","wings,",710,7
"7011","who",711,7
"7012","assured",712,7
"7013","her",713,7
"7014","with",714,7
"7015","a",715,7
"7016","positive",716,7
"7017","thumbs",717,7
"7018","up.",718,7
"7019","Lucy",719,7
"7020","thought",720,7
"7021","to",721,7
"7022","herself",722,7
"7023","that",723,7
"7024","she",724,7
"7025","could",725,7
"7026","not",726,7
"7027","go",727,7
"7028","through",728,7
"7029","with",729,7
"7030","this",730,7
"7031","and",731,7
"7032","that",732,7
"7033","she,",733,7
"7034","unlike",734,7
"7035","her",735,7
"7036","older",736,7
"7037","sister,",737,7
"7038","was",738,7
"7039","not",739,7
"7040","confident",740,7
"7041","enough",741,7
"7042","to",742,7
"7043","put",743,7
"7044","herself",744,7
"7045","before",745,7
"7046","the",746,7
"7047","judging",747,7
"7048","audience.",748,7
"7049","The",749,7
"7050","crowd",750,7
"7051","looked",751,7
"7052","up",752,7
"7053","at",753,7
"7054","her",754,7
"7055","and",755,7
"7056","Lucy",756,7
"7057","was",757,7
"7058","ready",758,7
"7059","to",759,7
"7060","run",760,7
"7061","when",761,7
"7062","the",762,7
"7063","first",763,7
"7064","notes",764,7
"7065","of",765,7
"7066","the",766,7
"7067","music",767,7
"7068","sounded",768,7
"7069","out",769,7
"7070","and",770,7
"7071","a",771,7
"7072","sudden",772,7
"7073","calm",773,7
"7074","settled",774,7
"7075","over",775,7
"7076","her.",776,7
"7077","She",777,7
"7078","closed",778,7
"7079","her",779,7
"7080","eyes",780,7
"7081","and",781,7
"7082","shut",782,7
"7083","everything",783,7
"7084","out,",784,7
"7085","including",785,7
"7086","the",786,7
"7087","audience,",787,7
"7088","the",788,7
"7089","nerves",789,7
"7090","that",790,7
"7091","threatened",791,7
"7092","to",792,7
"7093","take",793,7
"7094","over,",794,7
"7095","the",795,7
"7096","text",796,7
"7097","messages,",797,7
"7098","and",798,7
"7099","the",799,7
"7100","way",800,7
"7101","they",801,7
"7102","made",802,7
"7103","her",803,7
"7104","feel.",804,7
"7105","It",805,7
"7106","was",806,7
"7107","just",807,7
"7108","her",808,7
"7109","and",809,7
"7110","the",810,7
"7111","music,",811,7
"7112","and",812,7
"7113","it",813,7
"7114","was",814,7
"7115","a",815,7
"7116","love",816,7
"7117","story",817,7
"7118","that",818,7
"7119","had",819,7
"7120","been",820,7
"7121","going",821,7
"7122","on",822,7
"7123","her",823,7
"7124","whole",824,7
"7125","life.",825,7
"7126","She",826,7
"7127","began",827,7
"7128","to",828,7
"7129","sing,",829,7
"7130","and",830,7
"7131","all",831,7
"7132","the",832,7
"7133","pain",833,7
"7134","and",834,7
"7135","confusion",835,7
"7136","that",836,7
"7137","the",837,7
"7138","messages",838,7
"7139","had",839,7
"7140","been",840,7
"7141","causing",841,7
"7142","inside",842,7
"7143","her",843,7
"7144","just",844,7
"7145","flowed",845,7
"7146","out.",846,7
"7147","The",847,7
"7148","words",848,7
"7149","were",849,7
"7150","not",850,7
"7151","important,",851,7
"7152","for",852,7
"7153","it",853,7
"7154","was",854,7
"7155","the",855,7
"7156","feeling",856,7
"7157","behind",857,7
"7158","them",858,7
"7159","that",859,7
"7160","she",860,7
"7161","latched",861,7
"7162","onto.",862,7
"7163","Lucy",863,7
"7164","was",864,7
"7165","in",865,7
"7166","the",866,7
"7167","heart",867,7
"7168","of",868,7
"7169","the",869,7
"7170","song",870,7
"7171","with",871,7
"7172","the",872,7
"7173","rest",873,7
"7174","of",874,7
"7175","the",875,7
"7176","world",876,7
"7177","slipping",877,7
"7178","away.",878,7
"7179","When",879,7
"7180","the",880,7
"7181","song",881,7
"7182","finished",882,7
"7183","and",883,7
"7184","the",884,7
"7185","last",885,7
"7186","note",886,7
"7187","died",887,7
"7188","away,",888,7
"7189","she",889,7
"7190","opened",890,7
"7191","her",891,7
"7192","eyes.",892,7
"7193","To",893,7
"7194","see",894,7
"7195","the",895,7
"7196","whole",896,7
"7197","audience",897,7
"7198","on",898,7
"7199","their",899,7
"7200","feet",900,7
"7201","and",901,7
"7202","the",902,7
"7203","hall",903,7
"7204","filled",904,7
"7205","with",905,7
"7206","cheers",906,7
"7207","and",907,7
"7208","applause",908,7
"7209","was",909,7
"7210","not",910,7
"7211","what",911,7
"7212","Lucy",912,7
"7213","had",913,7
"7214","expected.",914,7
"7215","Lucy",915,7
"7216","allowed",916,7
"7217","herself",917,7
"7218","to",918,7
"7219","enjoy",919,7
"7220","the",920,7
"7221","sense",921,7
"7222","of",922,7
"7223","achievement",923,7
"7224","and",924,7
"7225","belonging",925,7
"7226","that",926,7
"7227","she",927,7
"7228","had",928,7
"7229","not",929,7
"7230","felt",930,7
"7231","in",931,7
"7232","a",932,7
"7233","very",933,7
"7234","long",934,7
"7235","time.",935,7
"7236","Then",936,7
"7237","she",937,7
"7238","saw",938,7
"7239","her",939,7
"7240","mother,",940,7
"7241","who",941,7
"7242","was",942,7
"7243","cheering",943,7
"7244","the",944,7
"7245","loudest",945,7
"7246","of",946,7
"7247","all",947,7
"7248","in",948,7
"7249","the",949,7
"7250","crowd,",950,7
"7251","and",951,7
"7252","Jill,",952,7
"7253","who",953,7
"7254","was",954,7
"7255","beaming",955,7
"7256","at",956,7
"7257","her",957,7
"7258","with",958,7
"7259","pride",959,7
"7260","from",960,7
"7261","the",961,7
"7262","wings.",962,7
"7263","She",963,7
"7264","knew",964,7
"7265","she",965,7
"7266","owed",966,7
"7267","them",967,7
"7268","big",968,7
"7269","time",969,7
"7270","for",970,7
"7271","reminding",971,7
"7272","her",972,7
"7273","what",973,7
"7274","she",974,7
"7275","was",975,7
"7276","capable",976,7
"7277","of",977,7
"7278","and",978,7
"7279","who",979,7
"7280","she",980,7
"7281","really",981,7
"7282","was.",982,7
"7283","The",983,7
"7284","next",984,7
"7285","time",985,7
"7286","her",986,7
"7287","phone",987,7
"7288","bleeped",988,7
"7289","she",989,7
"7290","would",990,7
"7291","tap",991,7
"7292","the",992,7
"7293","message",993,7
"7294","straight",994,7
"7295","into",995,7
"7296","oblivion",996,7
"7297","where",997,7
"7298","it",998,7
"7299","belonged.",999,7
"7300","The",1,8
"7301","Roswell",2,8
"7302","UFO",3,8
"7303","Incident",4,8
"7304","was",5,8
"7305","the",6,8
"7306","alleged",7,8
"7307","recovery",8,8
"7308","of",9,8
"7309","extra-terrestrial",10,8
"7310","debris,",11,8
"7311","including",12,8
"7312","alien",13,8
"7313","corpses,",14,8
"7314","from",15,8
"7315","an",16,8
"7316","object",17,8
"7317","that",18,8
"7318","crashed",19,8
"7319","near",20,8
"7320","Roswell,",21,8
"7321","New",22,8
"7322","Mexico,",23,8
"7323","on",24,8
"7324","or",25,8
"7325","about",26,8
"7326","July",27,8
"7327","eighth,",28,8
"7328","nineteen",29,8
"7329","forty-seven.",30,8
"7330","Since",31,8
"7331","the",32,8
"7332","late",33,8
"7333","nineteen",34,8
"7334","seventies,",35,8
"7335","the",36,8
"7336","incident",37,8
"7337","has",38,8
"7338","been",39,8
"7339","the",40,8
"7340","subject",41,8
"7341","of",42,8
"7342","intense",43,8
"7343","controversy",44,8
"7344","and",45,8
"7345","the",46,8
"7346","subject",47,8
"7347","of",48,8
"7348","conspiracy",49,8
"7349","theories",50,8
"7350","as",51,8
"7351","to",52,8
"7352","the",53,8
"7353","true",54,8
"7354","nature",55,8
"7355","of",56,8
"7356","the",57,8
"7357","object",58,8
"7358","that",59,8
"7359","crashed.",60,8
"7360","The",61,8
"7361","United",62,8
"7362","States",63,8
"7363","military",64,8
"7364","maintains",65,8
"7365","the",66,8
"7366","debris",67,8
"7367","recovered",68,8
"7368","was",69,8
"7369","from",70,8
"7370","an",71,8
"7371","experimental",72,8
"7372","high-altitude",73,8
"7373","surveillance",74,8
"7374","balloon",75,8
"7375","that",76,8
"7376","belonged",77,8
"7377","to",78,8
"7378","a",79,8
"7379","classified",80,8
"7380","program",81,8
"7381","named",82,8
"7382","'Mogul'.",83,8
"7383","However,",84,8
"7384","many",85,8
"7385","UFO",86,8
"7386","proponents",87,8
"7387","maintain",88,8
"7388","that,",89,8
"7389","in",90,8
"7390","fact,",91,8
"7391","a",92,8
"7392","crashed",93,8
"7393","alien",94,8
"7394","craft",95,8
"7395","and",96,8
"7396","bodies",97,8
"7397","were",98,8
"7398","recovered,",99,8
"7399","and",100,8
"7400","that",101,8
"7401","the",102,8
"7402","military",103,8
"7403","then",104,8
"7404","engaged",105,8
"7405","in",106,8
"7406","a",107,8
"7407","cover-up.",108,8
"7408","The",109,8
"7409","incident",110,8
"7410","has",111,8
"7411","turned",112,8
"7412","into",113,8
"7413","a",114,8
"7414","widely",115,8
"7415","known",116,8
"7416","pop",117,8
"7417","culture",118,8
"7418","phenomenon,",119,8
"7419","making",120,8
"7420","the",121,8
"7421","name",122,8
"7422","Roswell",123,8
"7423","synonymous",124,8
"7424","with",125,8
"7425","UFOs.",126,8
"7426","It",127,8
"7427","ranks",128,8
"7428","as",129,8
"7429","one",130,8
"7430","of",131,8
"7431","the",132,8
"7432","most",133,8
"7433","publicized",134,8
"7434","and",135,8
"7435","controversial",136,8
"7436","alleged",137,8
"7437","UFO",138,8
"7438","incidents.",139,8
"7439","On",140,8
"7440","July",141,8
"7441","ninth,",142,8
"7442","nineteen",143,8
"7443","forty-seven,",144,8
"7444","a",145,8
